sleep_duration_hours,quality_rating,stress_level,caffeine_cups,screen_time_before_bed,exercise_today,alcohol_consumed,nap_duration_mins,night_awakenings,age,weight_kg,height_cm,sleep_goal_hours,sleep_score
8.31,9,10,1,94,0,1,0,3,41,87.1,168.3,8.0,54.72
7.13,5,2,0,37,0,1,60,2,56,47.2,176.1,7.0,52.71
6.46,9,9,5,98,0,1,0,0,21,86.2,152.1,7.5,13.54
7.96,4,8,0,144,1,1,0,1,31,84.4,172.8,9.0,19.09
7.0,10,8,2,59,1,0,0,2,58,91.6,169.4,7.5,58.74
7.27,5,7,3,87,1,0,0,0,23,54.4,184.9,7.0,60.06
9.4,8,6,2,178,0,1,20,2,32,81.3,168.1,7.5,37.97
6.52,6,7,2,179,0,1,60,0,36,69.4,177.9,7.0,51.35
5.48,9,7,0,176,0,1,0,4,45,83.3,158.6,7.0,24.66
6.51,7,5,0,90,1,0,0,1,35,67.5,175.6,7.0,73.32
9.19,3,5,4,120,1,0,30,3,29,84.5,175.4,7.5,39.09
7.91,8,5,4,172,1,0,20,5,45,102.6,151.6,8.0,57.56
6.91,2,3,2,12,0,0,90,4,25,109.6,171.6,6.0,45.84
5.54,3,2,2,170,0,1,0,4,42,90.3,174.7,9.0,5.82
8.84,10,7,5,97,1,1,0,0,61,90.3,183.9,8.0,57.04
6.61,3,9,0,157,1,1,0,1,61,90.9,162.0,7.5,37.28
6.75,6,4,0,55,1,0,0,5,54,71.2,190.7,7.5,56.72
8.51,4,3,4,97,1,1,0,4,62,67.5,175.4,7.0,20.32
7.55,7,5,4,153,0,0,0,2,47,64.6,162.8,8.5,41.72
9.2,9,9,5,69,1,0,0,5,36,70.5,162.2,6.0,32.61
7.56,10,8,5,13,0,0,0,5,64,75.9,166.0,6.0,22.35
6.97,4,10,5,14,1,0,0,1,24,50.4,151.0,7.5,40.54
5.76,2,6,5,145,0,0,60,1,19,99.3,164.0,6.5,30.79
7.45,7,7,4,110,0,1,0,3,51,52.8,176.9,6.5,39.02
6.09,3,6,0,137,1,0,45,4,49,86.2,173.8,8.0,14.59
7.55,3,7,1,57,1,1,0,1,63,49.7,177.6,6.5,39.51
6.32,6,6,3,136,1,0,0,2,41,69.1,154.7,8.0,21.34
5.56,3,6,1,107,1,1,20,0,53,64.1,171.9,6.5,46.95
5.77,10,2,2,25,1,0,0,3,47,55.9,190.9,6.0,78.41
6.83,10,8,0,162,0,0,0,0,52,75.6,177.5,6.0,72.19
5.99,9,5,2,49,0,0,0,1,30,61.1,155.5,7.0,32.64
6.98,8,9,2,155,1,0,0,2,48,105.8,181.1,7.0,58.95
7.89,8,5,3,173,0,1,20,2,51,72.6,154.7,6.5,29.32
6.15,4,4,5,31,1,1,20,1,58,81.6,154.5,9.0,9.16
6.56,10,4,0,179,0,1,0,5,33,98.7,151.6,7.0,58.86
7.8,5,6,0,30,0,0,0,2,55,45.1,151.2,6.5,46.55
6.43,7,9,2,140,1,0,45,0,51,76.2,162.4,7.5,23.41
8.4,1,7,5,159,1,1,45,3,18,108.9,193.7,9.0,7.45
8.55,3,2,3,49,1,0,0,5,31,93.0,164.9,6.5,34.92
8.61,9,6,2,74,0,0,45,2,18,71.8,181.0,6.5,39.16
6.66,2,6,1,28,1,0,45,1,28,108.0,167.4,6.5,63.89
6.51,7,1,5,93,0,1,0,1,18,106.1,156.7,6.5,52.04
7.82,8,8,5,147,1,1,60,4,43,48.8,170.4,6.0,20.74
9.0,9,5,2,66,1,1,0,1,53,105.1,174.3,8.5,63.99
8.22,2,7,1,143,0,0,0,1,36,65.3,161.0,9.0,46.68
9.2,6,7,2,75,0,0,0,1,54,102.7,172.6,7.5,44.49
7.33,6,6,0,123,0,0,0,3,64,65.8,155.9,7.0,54.84
6.3,4,5,1,70,0,0,0,0,21,98.4,170.2,9.0,27.39
8.76,2,9,5,147,1,0,0,5,51,97.8,166.6,6.5,17.8
5.91,2,5,5,10,1,1,60,1,47,107.9,189.1,8.0,8.0
6.13,7,8,3,24,1,1,60,0,63,73.5,151.3,6.5,50.22
7.79,3,9,5,155,1,0,0,5,45,95.4,181.9,8.0,31.89
7.89,7,1,0,49,0,0,0,1,24,53.4,150.2,8.0,74.77
7.0,6,2,5,77,1,0,0,3,31,83.1,167.4,6.5,55.46
9.05,1,10,5,58,0,0,45,4,19,73.8,161.1,8.5,26.24
9.29,6,3,3,132,1,0,0,3,18,59.7,182.3,7.0,43.54
8.38,10,2,5,7,0,1,0,0,30,57.8,166.2,8.5,61.9
6.81,1,5,3,21,0,0,0,4,52,109.0,177.0,6.5,34.89
8.47,9,1,4,50,1,0,0,0,50,75.5,156.4,7.5,72.85
5.24,2,10,0,118,1,0,0,1,56,93.7,173.4,7.5,20.51
7.13,8,10,1,64,0,0,0,1,62,86.1,166.8,7.0,63.05
7.22,10,4,2,43,1,0,20,4,51,63.4,165.7,7.5,68.58
7.44,1,10,4,159,0,1,0,3,33,65.9,179.2,7.0,28.07
6.96,3,3,1,55,1,0,0,1,63,90.5,151.2,7.0,66.88
6.97,4,8,3,27,0,0,60,3,19,61.8,187.4,8.5,10.04
7.39,4,7,0,68,1,1,0,3,56,102.7,157.9,9.0,15.54
7.92,7,9,2,63,1,1,0,1,34,50.2,157.3,6.5,36.96
7.18,8,8,4,51,0,0,90,2,49,66.6,154.1,8.0,38.71
7.53,9,9,3,21,0,1,0,0,22,57.0,170.4,6.0,38.78
8.86,9,7,4,10,0,0,60,5,20,78.2,166.1,8.0,44.65
7.76,3,3,3,158,1,0,20,2,39,68.3,168.2,9.0,25.07
6.33,6,5,0,93,0,0,0,5,40,76.8,159.5,9.0,20.19
7.58,10,4,2,47,0,0,0,5,40,85.9,181.2,8.0,58.41
7.5,5,5,2,44,1,1,0,3,42,59.5,154.3,6.5,52.31
8.72,4,8,5,98,1,1,0,0,21,60.6,155.2,8.5,36.85
6.88,10,3,1,47,1,0,0,3,26,61.5,188.7,7.0,78.79
7.22,3,6,5,81,0,0,0,2,22,104.3,163.3,8.0,32.13
5.62,1,4,4,102,0,0,0,3,27,74.8,169.5,6.0,41.97
6.01,6,10,3,146,1,1,90,3,38,101.2,187.0,8.0,0.02
8.85,7,4,0,139,1,1,30,1,36,49.3,190.8,6.0,50.89
6.08,3,9,2,42,0,0,0,4,24,65.9,188.5,6.0,44.5
8.77,3,8,3,176,0,1,0,5,33,92.0,175.4,7.0,13.59
5.97,4,2,4,41,0,0,0,3,54,77.6,172.0,7.0,16.02
6.91,3,10,4,87,0,0,90,0,19,95.2,183.8,9.0,3.77
6.95,8,4,0,137,1,0,0,4,44,58.9,165.4,8.5,36.24
7.25,9,8,4,31,1,1,30,0,61,85.6,171.3,8.0,46.95
7.92,2,8,3,174,0,1,20,2,55,77.6,160.5,7.5,31.06
8.32,4,4,2,76,0,1,90,2,34,46.2,163.5,6.5,26.58
7.26,6,3,4,166,0,1,0,1,24,65.5,173.7,8.5,13.85
7.63,10,1,3,167,0,0,0,3,33,54.5,165.0,8.5,55.81
5.52,5,8,4,107,1,1,0,0,58,60.9,154.1,6.5,37.37
5.49,3,2,5,158,0,1,30,0,63,88.1,167.7,6.5,8.33
3.95,10,2,1,105,1,0,0,0,63,68.6,171.7,6.5,48.67
7.87,4,8,3,88,0,0,20,2,62,109.6,176.7,7.5,42.68
7.89,10,6,4,68,1,0,20,2,36,54.4,170.6,6.0,51.25
7.95,6,6,0,78,0,1,0,0,49,66.1,151.2,6.0,44.62
6.86,9,3,5,176,1,0,0,0,53,52.3,181.1,8.0,37.69
10.12,10,9,0,29,0,0,0,3,62,105.1,163.2,6.0,48.35
9.11,3,10,2,99,0,1,0,1,28,52.6,194.6,6.5,24.66
6.59,4,9,3,172,1,0,0,5,22,84.6,178.6,7.0,34.9
6.59,10,1,4,166,0,1,60,1,25,46.4,186.5,9.0,17.96
6.74,3,4,2,33,0,1,0,4,24,96.9,172.2,8.5,10.33
8.24,3,4,0,173,0,0,20,3,47,69.1,186.8,6.5,40.38
6.24,1,1,5,29,0,1,0,1,27,46.3,150.3,9.0,5.12
8.51,3,2,2,110,1,1,0,1,46,90.9,181.5,6.5,46.93
8.31,3,4,2,34,1,0,0,3,45,101.6,182.8,8.5,61.11
7.72,5,1,1,147,1,0,0,2,57,109.9,157.0,8.5,57.57
6.68,9,2,0,114,0,0,90,5,61,79.0,161.6,7.5,43.55
6.13,8,7,2,64,0,1,30,3,59,108.0,188.2,8.0,18.58
7.95,2,8,4,150,1,1,60,3,62,89.4,150.1,7.0,26.71
7.29,2,3,3,144,0,1,0,5,20,87.5,164.8,6.5,30.46
10.19,8,5,0,53,1,0,0,2,62,59.1,180.1,8.0,57.03
8.67,9,8,2,98,1,0,45,3,26,47.6,160.1,8.0,55.29
8.12,8,5,4,160,1,1,60,1,33,91.2,161.0,8.0,49.05
7.04,3,6,5,48,0,1,0,5,60,100.4,164.3,7.0,24.82
8.02,1,9,2,142,1,0,45,2,23,101.0,194.2,8.5,44.06
8.77,4,10,3,82,1,1,0,4,61,45.8,182.9,8.5,29.49
7.05,8,9,5,79,0,1,30,4,24,56.7,172.1,6.0,15.33
6.5,6,7,5,3,1,0,0,2,47,79.7,165.8,8.0,20.47
7.63,9,9,2,97,0,0,0,2,37,90.6,153.2,7.0,56.45
6.27,9,2,4,170,0,1,90,1,63,70.0,189.8,7.5,14.21
9.53,4,9,1,65,0,0,20,4,62,83.6,160.5,8.5,26.18
6.9,3,2,3,120,1,1,0,4,35,73.9,194.5,7.5,37.8
7.44,8,5,1,104,1,1,0,2,53,107.1,186.3,8.5,28.93
8.65,5,7,1,0,0,0,0,1,43,76.0,168.9,8.5,63.37
7.59,3,5,2,179,0,1,20,5,39,96.7,154.7,8.0,34.63
6.64,9,7,0,139,0,0,45,5,40,79.1,192.1,8.0,19.69
7.33,10,4,0,147,1,0,0,4,38,96.7,153.9,6.0,56.86
8.59,5,1,3,159,1,1,0,5,59,52.7,156.2,6.5,27.55
6.96,4,1,4,133,1,0,0,4,41,55.2,183.6,8.0,18.07
8.48,10,2,2,126,1,0,0,0,64,107.7,157.9,6.5,66.84
7.53,1,7,3,177,0,1,0,2,44,102.8,190.3,8.0,34.05
6.21,8,4,5,158,0,0,90,2,41,69.1,191.7,7.5,18.72
5.16,7,5,3,105,1,0,30,5,43,66.8,191.7,9.0,20.71
6.21,1,5,4,145,1,0,45,3,40,83.0,186.2,7.5,4.19
6.39,5,9,5,95,0,1,0,2,25,73.3,153.1,8.0,0.0
7.17,1,1,3,136,1,1,20,0,59,66.6,163.0,8.5,18.87
8.96,1,2,0,117,0,0,90,0,53,104.2,180.4,7.0,41.23
7.17,4,5,4,102,0,1,0,5,53,95.4,166.5,6.5,28.01
8.51,9,3,2,95,1,1,90,0,29,69.9,160.1,6.0,45.84
7.54,5,2,3,165,1,0,45,5,48,52.0,170.9,6.0,32.38
8.13,8,2,3,32,1,1,0,4,41,59.6,162.6,6.0,40.57
6.71,4,4,5,78,1,0,20,3,53,64.3,168.7,7.0,46.98
4.82,10,7,1,76,1,0,20,0,64,75.2,172.1,9.0,36.77
7.1,10,4,4,53,0,0,30,1,56,90.2,172.6,7.0,66.22
5.8,4,5,4,146,0,1,0,3,26,93.6,171.2,6.0,38.62
7.02,3,6,1,178,0,1,0,0,64,106.2,191.8,9.0,17.44
7.69,3,9,1,32,0,1,0,5,21,90.4,174.0,8.0,43.39
6.59,6,7,2,20,0,0,0,2,61,66.3,154.2,7.0,59.95
7.67,4,3,3,167,0,0,0,3,23,47.8,159.4,8.0,49.93
7.13,5,7,3,63,0,0,0,0,22,65.2,174.8,7.0,57.09
5.82,2,9,5,36,0,0,45,4,51,67.9,194.6,8.5,0.0
6.62,2,7,5,162,1,0,0,5,18,94.5,161.7,8.5,5.49
7.48,7,7,0,126,0,1,0,0,55,49.9,180.5,8.0,49.08
8.06,6,9,2,79,1,0,45,3,22,102.5,189.8,7.0,35.01
7.0,8,3,4,116,1,1,0,4,54,104.6,150.6,7.0,46.04
5.52,4,10,0,17,0,0,30,0,39,71.6,193.4,7.5,29.15
8.48,9,1,1,32,0,1,0,0,31,82.9,186.9,7.0,62.77
5.03,8,7,4,95,0,1,0,1,64,101.6,167.3,7.5,10.0
5.38,3,10,2,140,0,1,20,5,54,81.6,181.5,6.0,10.13
5.76,8,6,2,20,1,1,20,1,39,89.5,151.2,7.0,31.77
6.86,3,10,0,114,0,0,0,3,27,67.3,192.6,6.5,45.38
6.79,3,1,4,117,1,1,0,0,55,107.0,175.6,6.5,45.51
10.14,3,1,1,50,0,1,0,4,46,87.9,182.7,8.0,34.85
9.27,6,5,5,129,1,1,0,3,44,82.3,179.7,8.0,21.23
8.6,2,7,0,23,1,1,0,1,53,100.5,182.0,8.5,58.7
6.12,3,4,4,55,0,1,60,3,41,55.7,183.8,8.5,0.0
8.36,9,7,5,54,0,0,0,4,52,66.6,172.2,9.0,37.85
6.24,3,2,3,45,1,1,20,4,58,47.6,165.1,8.0,7.54
8.07,8,7,2,62,0,1,0,1,39,100.8,154.4,8.0,57.8
7.15,1,9,3,38,0,1,20,5,19,107.3,179.3,7.5,26.34
7.12,10,7,5,93,0,1,30,4,38,77.4,178.6,8.5,3.35
6.01,5,1,4,134,1,0,0,4,61,90.8,158.0,7.0,39.54
7.64,5,2,3,70,1,1,90,2,20,69.4,150.2,6.0,38.02
8.12,3,1,1,154,1,0,0,5,27,108.8,162.3,8.0,51.7
3.89,4,7,1,26,1,0,0,0,48,54.8,150.3,6.0,35.11
4.8,1,8,1,50,1,0,30,0,50,57.7,163.8,7.5,28.3
6.8,10,1,5,9,0,0,20,2,20,70.6,188.4,7.0,67.81
6.79,7,1,5,136,0,0,0,3,43,75.2,177.2,9.0,17.09
5.76,1,5,0,39,0,1,0,2,29,94.0,184.5,6.5,42.82
6.29,6,2,1,149,0,1,0,3,34,95.2,192.3,7.0,42.53
9.47,4,7,1,177,0,1,20,3,43,101.5,182.3,6.5,28.24
7.05,9,1,3,40,1,0,0,0,32,66.7,181.2,8.0,69.6
9.5,2,4,2,28,1,1,20,3,29,108.7,151.3,6.5,28.83
7.53,9,2,5,69,0,0,0,0,41,87.5,193.2,9.0,34.95
7.56,2,5,0,163,1,0,0,5,34,68.4,188.8,6.5,31.64
8.34,4,8,4,34,1,1,30,3,29,59.4,189.8,6.5,21.82
6.64,5,2,4,43,0,1,0,4,46,85.8,181.9,7.5,34.1
7.4,5,7,5,58,1,0,45,2,56,106.6,159.2,7.5,43.66
7.62,8,5,0,146,0,1,45,5,48,81.4,191.9,9.0,8.13
8.21,2,6,4,45,1,1,0,2,30,100.4,153.0,9.0,28.09
8.8,5,6,4,118,1,0,20,0,20,83.7,182.4,6.5,45.18
6.16,6,2,1,139,1,1,60,2,36,73.3,183.8,7.5,22.48
7.28,5,4,3,85,1,0,20,3,29,68.6,150.2,8.0,48.34
5.71,7,10,5,6,0,1,0,5,49,101.3,185.3,6.0,28.98
7.24,4,7,5,114,1,0,0,2,24,70.3,176.1,7.5,45.62
5.76,3,10,4,82,1,0,0,0,20,66.0,160.6,9.0,12.69
8.47,4,5,1,40,1,0,0,3,25,80.3,154.1,8.0,62.09
6.59,7,2,1,162,1,0,0,5,63,107.1,175.9,6.0,62.6
6.82,6,10,3,23,0,0,0,5,57,96.1,184.5,9.0,6.36
6.78,4,10,4,11,1,0,0,3,27,92.0,193.6,7.5,33.49
5.19,3,2,1,96,0,1,20,0,28,81.0,150.0,8.0,23.83
6.41,8,8,2,117,0,0,45,2,19,86.0,188.4,6.5,55.3
5.76,3,7,0,97,1,0,0,4,39,68.2,153.9,8.5,19.69
7.66,3,2,1,75,1,1,0,4,45,88.1,154.1,8.5,39.92
6.8,8,6,5,118,0,0,0,0,41,77.2,155.0,6.5,54.47
9.42,7,10,3,117,0,0,0,5,40,45.9,169.8,9.0,45.12
7.81,4,6,3,113,0,0,20,4,62,76.7,183.1,8.0,41.88
6.29,5,1,4,124,1,0,0,5,25,74.7,183.6,8.5,8.8
6.12,2,1,4,131,1,0,0,2,56,103.5,172.8,6.5,60.71
4.84,4,5,3,13,0,1,60,1,44,61.4,164.6,7.0,7.47
8.19,5,9,4,148,1,0,45,4,51,82.8,181.2,8.5,33.91
7.56,1,6,3,120,1,0,0,1,62,74.1,182.2,6.5,37.81
8.38,5,10,4,28,1,1,0,2,22,88.6,185.8,8.5,40.06
5.18,6,2,5,80,1,1,0,0,45,66.6,164.1,9.0,24.11
6.51,6,1,5,44,0,0,30,3,43,71.8,154.8,8.5,17.64
6.56,7,9,2,47,0,0,0,0,23,51.8,168.0,9.0,25.73
5.08,4,8,5,35,0,1,20,3,50,95.1,155.8,7.0,1.47
7.66,7,7,4,128,0,0,0,1,64,79.0,193.0,6.5,39.0
6.42,7,9,0,57,1,1,0,5,35,71.9,185.6,7.5,16.58
5.74,10,4,0,150,1,1,0,1,50,61.7,165.4,6.5,66.11
4.74,3,3,3,90,0,0,0,5,61,45.5,150.8,7.5,5.31
6.72,7,6,1,113,1,0,0,1,45,73.7,167.8,8.0,33.68
7.41,2,4,5,4,1,0,0,1,44,67.0,175.4,6.5,54.73
7.2,8,6,2,128,0,1,0,3,64,69.8,158.3,8.5,12.73
7.89,7,9,3,15,1,1,0,0,56,76.4,156.1,8.0,57.81
7.85,4,7,4,61,0,1,0,2,49,60.2,187.4,6.0,23.18
9.31,5,7,0,58,1,0,60,5,53,102.8,182.9,6.5,37.63
8.08,7,3,5,148,1,1,30,0,22,74.3,174.4,6.0,41.08
5.54,5,8,3,45,1,0,0,3,61,61.7,189.9,9.0,13.98
9.3,5,2,0,28,0,1,30,4,31,85.5,164.6,7.5,42.5
8.17,6,7,0,10,1,1,20,5,44,48.2,152.5,8.0,52.47
9.69,7,4,0,162,0,1,0,4,46,68.0,161.5,6.0,33.76
6.26,1,9,3,27,0,1,0,4,29,66.4,151.4,7.5,0.0
6.71,4,10,3,1,1,1,0,3,56,58.5,164.4,8.5,3.49
4.07,3,4,4,70,0,0,0,4,49,74.1,161.6,8.5,13.56
9.37,1,6,2,51,0,1,20,4,43,104.0,187.1,8.5,36.78
7.79,10,5,3,142,1,0,0,4,25,84.2,155.7,7.0,66.08
8.58,5,4,4,53,0,1,0,0,33,93.2,155.0,6.0,34.07
3.78,6,7,0,66,0,0,0,1,26,102.5,151.9,8.0,33.83
8.06,8,7,5,125,0,0,0,2,63,71.0,180.2,8.5,50.68
5.68,2,2,3,143,0,0,30,5,62,101.2,191.1,6.5,25.07
7.56,8,5,3,28,1,1,0,2,59,47.7,178.1,6.0,39.81
8.16,8,3,2,8,0,1,0,3,58,49.6,188.9,6.5,38.46
5.16,10,6,2,75,0,0,60,5,31,78.6,188.6,9.0,16.2
7.67,8,5,3,56,1,1,0,3,27,69.0,150.5,7.0,48.92
7.48,5,9,1,45,1,1,0,3,18,61.2,187.2,7.5,50.09
6.4,8,4,4,48,1,1,0,0,63,56.5,177.7,6.0,62.85
5.68,2,10,0,161,1,0,0,3,50,78.6,167.0,6.0,47.97
6.14,6,10,5,66,0,0,20,3,36,56.0,180.9,7.0,33.52
6.78,10,7,1,155,1,1,0,5,28,91.4,168.2,7.0,53.04
5.37,10,4,0,3,1,1,0,4,20,88.5,156.5,6.5,38.01
7.01,9,3,0,22,0,0,0,2,60,64.0,167.3,7.0,72.04
6.34,4,1,5,136,0,0,0,5,58,73.4,156.2,7.5,8.14
8.47,10,5,3,156,0,0,0,1,19,85.1,179.9,7.0,52.75
6.45,2,4,5,144,0,0,0,3,47,100.3,150.2,8.0,4.37
8.37,2,3,3,8,0,1,0,4,42,92.8,158.0,9.0,34.29
8.03,1,4,0,99,1,1,0,1,61,70.8,183.3,8.0,56.58
6.04,10,4,3,27,0,0,20,2,59,98.7,191.5,8.0,32.93
8.12,3,6,1,117,0,0,0,1,56,47.4,160.1,8.0,52.56
6.27,6,5,4,24,0,0,0,0,64,91.4,190.2,6.0,55.43
7.0,10,5,4,38,1,0,0,2,52,66.4,184.6,7.0,65.63
6.05,3,1,2,50,1,1,30,3,27,99.5,180.5,9.0,19.36
6.71,10,9,3,62,0,1,0,3,31,62.6,159.1,8.5,8.49
9.2,6,3,1,51,0,1,0,5,30,60.9,183.9,6.5,32.01
7.75,4,7,3,18,1,1,0,1,33,58.0,176.7,8.5,43.91
8.25,8,4,0,113,1,0,30,5,24,100.0,189.2,9.0,56.08
5.49,5,1,1,169,1,0,20,3,27,75.1,193.5,7.0,30.79
8.0,7,6,5,65,1,1,0,3,25,46.3,175.1,6.0,26.34
5.91,9,1,0,11,1,1,0,3,28,92.2,162.6,8.5,45.26
6.83,6,10,4,78,0,1,0,4,33,64.0,178.1,9.0,0.0
8.3,5,9,0,162,1,0,60,2,35,69.7,175.8,8.0,58.78
8.21,10,2,5,113,1,0,30,4,45,63.6,172.0,8.5,58.59
7.24,6,4,2,115,1,0,0,3,48,104.0,162.5,8.0,56.37
7.2,5,7,5,62,0,0,0,0,55,48.9,193.1,8.0,35.97
7.34,5,2,3,40,0,1,0,3,53,50.1,172.4,8.5,8.31
5.1,10,4,1,102,1,0,0,2,34,108.6,191.2,6.0,69.36
7.34,6,2,0,81,1,1,0,0,33,45.9,151.2,7.0,74.12
4.56,6,5,3,8,1,1,0,4,38,66.4,181.0,6.0,16.26
8.19,5,4,1,31,0,1,0,5,21,93.5,160.1,7.5,42.56
6.8,4,5,2,111,1,0,0,0,18,49.8,154.9,8.0,30.71
5.14,5,7,4,153,0,0,30,5,22,81.7,193.5,7.0,1.83
6.86,10,5,1,34,0,0,0,4,63,86.0,193.8,7.5,52.81
5.75,1,5,4,140,1,0,0,2,62,47.9,160.5,7.0,9.98
4.61,4,4,2,14,0,0,0,3,61,106.8,180.2,8.5,25.14
8.34,2,3,3,87,1,0,0,2,47,103.8,157.5,7.0,39.5
5.26,2,9,2,23,0,0,0,2,61,54.8,176.5,8.0,13.53
7.65,9,4,2,3,1,1,0,2,41,108.9,185.1,6.0,49.48
5.38,1,4,1,96,0,0,0,1,48,66.9,164.1,7.5,19.73
7.09,7,2,2,122,1,0,0,3,63,105.5,153.3,8.0,55.43
8.43,3,5,0,100,0,0,0,0,43,74.7,188.2,7.0,49.68
6.23,1,2,1,59,1,1,0,5,46,86.4,169.4,8.5,10.34
7.62,9,9,5,107,0,1,45,1,27,77.9,186.6,6.0,26.61
5.38,7,9,1,171,1,1,60,3,38,94.3,153.4,7.0,5.44
8.64,4,1,5,128,0,0,0,3,64,46.9,176.7,6.5,31.54
7.79,9,2,5,59,1,0,30,4,46,82.3,155.9,6.0,46.7
7.0,9,2,0,73,0,1,0,3,39,81.0,182.3,9.0,31.69
6.35,6,9,5,170,0,1,0,1,19,62.2,169.6,7.0,26.74
6.08,3,3,0,130,0,1,0,5,57,92.0,180.4,6.0,44.89
6.83,9,5,1,150,0,0,30,2,51,103.1,153.4,7.5,51.54
6.77,10,8,2,110,0,1,0,0,58,88.7,171.9,8.0,21.06
8.64,9,1,1,153,0,0,30,3,41,108.8,194.1,8.5,66.5
6.48,6,3,4,87,1,0,20,2,55,65.5,167.5,8.5,18.25
6.01,6,7,2,166,0,0,30,0,50,91.7,180.1,8.5,24.84
6.91,2,9,3,56,0,0,0,5,60,92.6,151.4,7.0,33.67
6.27,6,2,0,147,1,0,30,5,64,60.4,184.7,8.0,26.65
7.48,5,2,1,14,1,1,60,3,58,66.7,180.6,8.0,44.38
5.22,1,9,5,68,0,0,90,2,29,80.9,174.9,9.0,0.0
7.53,8,1,2,76,1,0,0,3,53,106.7,159.7,9.0,34.19
7.16,2,2,5,1,0,0,30,0,52,95.8,192.7,6.5,49.36
5.93,8,1,2,138,1,1,20,1,41,60.9,160.7,9.0,31.82
7.13,8,7,4,151,0,1,90,3,59,104.9,180.9,6.0,21.25
4.45,1,5,1,2,1,1,90,3,51,103.1,156.9,6.5,8.07
7.02,3,5,4,98,0,0,0,5,48,95.9,155.6,7.0,39.22
7.48,2,2,3,107,1,1,45,5,57,59.2,159.3,7.5,37.61
6.98,9,4,1,16,1,1,0,5,58,100.9,159.0,7.5,53.35
4.98,10,8,2,48,0,1,0,0,33,109.7,161.4,6.0,26.94
4.89,7,8,1,100,0,1,0,3,62,101.9,189.6,8.5,8.14
6.51,1,10,3,92,1,0,30,1,32,93.9,187.9,9.0,11.92
6.81,7,6,1,160,0,1,0,2,61,90.2,158.1,9.0,11.0
9.02,9,8,4,130,1,0,0,0,30,51.7,178.6,7.0,49.64
7.43,3,1,2,139,1,0,0,5,35,94.8,163.1,7.0,50.85
6.87,10,9,3,81,0,1,20,5,40,105.0,178.1,9.0,3.98
6.64,3,2,2,93,0,0,0,0,23,106.6,177.3,7.0,61.24
7.27,1,9,1,16,0,0,60,1,23,77.6,166.3,7.0,44.28
6.91,7,5,4,165,1,1,0,0,59,92.8,177.2,6.0,57.14
7.25,7,10,5,43,1,0,90,5,23,75.9,168.7,7.0,36.34
6.89,2,5,2,92,1,0,60,4,25,89.5,155.8,7.0,40.41
7.08,6,4,0,95,0,1,0,0,53,103.1,175.0,8.5,34.09
6.27,10,7,3,30,0,0,0,1,31,100.8,155.5,6.5,64.82
7.29,3,1,2,51,1,1,0,3,38,62.5,162.7,8.0,44.72
7.85,5,2,0,96,0,1,0,0,47,45.2,151.4,9.0,30.45
7.52,4,2,2,113,0,1,30,0,27,102.0,192.4,6.0,36.01
7.33,7,7,1,58,1,1,0,4,61,72.0,192.0,9.0,10.71
5.9,9,4,1,13,1,0,20,5,20,86.3,174.0,8.0,28.0
7.13,3,5,3,176,1,1,30,0,41,48.2,153.2,7.5,51.94
7.58,4,4,1,147,1,0,0,0,26,59.9,175.4,8.0,61.08
10.02,10,10,3,127,0,0,0,2,29,74.1,191.0,6.0,40.99
8.23,7,4,2,40,1,0,0,4,45,103.0,192.9,8.0,67.64
6.65,2,2,2,47,1,1,0,0,35,90.8,169.1,7.5,51.47
7.75,6,7,2,128,0,0,0,3,40,72.6,167.9,8.5,44.47
7.59,8,5,0,82,1,1,0,5,62,61.7,193.3,9.0,17.41
7.54,6,2,5,98,0,1,0,3,32,74.8,190.1,7.5,41.34
8.09,5,1,4,93,0,1,0,0,27,103.5,179.6,7.5,51.56
7.03,10,7,0,45,1,1,90,4,38,68.1,184.8,9.0,21.1
6.94,8,4,1,179,1,1,0,2,40,69.6,177.7,7.5,54.09
7.01,3,8,2,12,1,0,0,4,25,72.9,177.6,6.5,50.03
7.33,10,4,2,85,0,0,20,3,60,74.7,158.3,7.5,63.6
5.55,1,8,4,23,1,1,45,1,21,69.0,152.5,7.0,1.81
6.49,4,4,3,140,0,1,0,1,54,69.4,174.0,7.0,29.14
9.85,6,8,0,47,0,1,60,2,58,47.3,157.6,8.0,26.16
7.21,6,7,5,165,1,0,0,4,64,51.6,158.5,8.5,8.12
7.3,6,3,0,138,1,1,0,2,30,53.0,166.3,6.5,64.91
6.28,8,7,0,43,0,1,0,1,35,93.3,189.9,9.0,29.86
6.3,4,6,5,163,1,0,0,1,52,63.7,181.9,9.0,8.17
8.05,7,5,3,31,0,1,0,0,23,82.9,184.2,9.0,50.56
5.38,3,3,5,85,0,0,90,1,21,49.7,158.2,9.0,9.97
7.68,9,3,0,171,0,1,30,5,34,71.1,188.9,8.5,49.15
8.24,6,10,0,53,0,1,0,0,37,45.7,183.1,8.5,55.73
8.59,6,5,3,34,1,1,0,0,61,47.2,170.8,7.5,40.68
6.03,2,6,1,172,1,0,0,3,56,47.8,172.3,8.5,8.22
8.42,2,6,0,76,1,0,0,3,46,79.7,174.7,6.5,40.33
7.16,8,3,1,110,1,1,60,0,35,90.6,182.6,9.0,29.09
6.16,1,7,1,26,1,0,45,3,40,45.2,150.7,8.5,13.46
7.04,4,9,5,83,1,1,0,3,20,90.2,168.3,6.0,20.74
